City,Violations_Count,Violations_Count(%),Acum
DIVINOPOLIS,861,0.00040888432989984473,0.00040888432989984473
PLANALTO,858,0.0004074596458235386,0.0004074596458235386
GUARATUBA,851,0.00040413538297882445,0.00040413538297882445
JOSE BONIFACIO,850,0.00040366048828672244,0.00040366048828672244
APUCARANA,850,0.00040366048828672244,0.00040366048828672244
ILHEUS,848,0.00040271069890251835,0.00040271069890251835
SANTA CECILIA,843,0.0004003362254420082,0.0004003362254420082
TRES CORACOES,834,0.00039606217321309,0.00039606217321309
SAPUCAIA DO SUL,833,0.000395587278520988,0.000395587278520988
SAO BORJA,830,0.0003941625944446819,0.0003941625944446819
GOVERNADOR EDISON LOBAO,820,0.0003894136475236616,0.0003894136475236616
MANDIRITUBA,820,0.0003894136475236616,0.0003894136475236616
CANOINHAS,817,0.00038798896344735556,0.00038798896344735556
MARAVILHA,814,0.00038656427937104945,0.00038656427937104945
MALHADA DOS BOIS,812,0.0003856144899868454,0.0003856144899868454
CONFRESA,807,0.0003832400165263353,0.0003832400165263353
TOLEDO,803,0.00038134043775792716,0.00038134043775792716
SAO JOSE DO JACUIPE,803,0.00038134043775792716,0.00038134043775792716
AGUIARNOPOLIS,793,0.00037659149083690694,0.00037659149083690694
ROSEIRA,788,0.0003742170173763968,0.0003742170173763968
BREJO SANTO,787,0.00037374212268429473,0.00037374212268429473
BRAGANCA PAULISTA,787,0.00037374212268429473,0.00037374212268429473
CONCEICAO DO ALMEIDA,781,0.0003708927545316826,0.0003708927545316826
UNAI,777,0.0003689931757632745,0.0003689931757632745
PRUDENTOPOLIS,774,0.0003675684916869684,0.0003675684916869684
PACAJUS,770,0.0003656689129185603,0.0003656689129185603
ROSARIO OESTE,768,0.00036471912353435625,0.00036471912353435625
IMBAU,762,0.0003618697553817441,0.0003618697553817441
OURO PRETO,756,0.00035902038722913194,0.00035902038722913194
JAGUARIBE,752,0.0003571208084607238,0.0003571208084607238
LAGUNA,751,0.0003566459137686218,0.0003566459137686218
PANAMBI,751,0.0003566459137686218,0.0003566459137686218
ILHOTA,750,0.0003561710190765198,0.0003561710190765198
SALINAS,745,0.00035379654561600965,0.00035379654561600965
COLOMBO,742,0.0003523718615397036,0.0003523718615397036
JUSSARA,741,0.0003518969668476015,0.0003518969668476015
DELTA,739,0.0003509471774633975,0.0003509471774633975
SAO MAMEDE,739,0.0003509471774633975,0.0003509471774633975
POCOES,739,0.0003509471774633975,0.0003509471774633975
ITABIRITO,737,0.00034999738807919346,0.00034999738807919346
JAGUAQUARA,737,0.00034999738807919346,0.00034999738807919346
SERTANIA,735,0.00034904759869498937,0.00034904759869498937
PATROCINIO,733,0.00034809780931078534,0.00034809780931078534
ESPERANCA,730,0.00034667312523447923,0.00034667312523447923
GUAIBA,727,0.0003452484411581732,0.0003452484411581732
SAO MIGUEL DO OESTE,725,0.00034429865177396915,0.00034429865177396915
PAPANDUVA,724,0.0003438237570818671,0.0003438237570818671
GRAVATA,724,0.0003438237570818671,0.0003438237570818671
NOVA LARANJEIRAS,724,0.0003438237570818671,0.0003438237570818671
SANTIAGO,716,0.0003400245995450509,0.0003400245995450509
JACUPIRANGA,715,0.0003395497048529489,0.0003395497048529489
ITAPISSUMA,714,0.00033907481016084686,0.00033907481016084686
TRES RIOS,713,0.0003385999154687448,0.0003385999154687448
INDAIAL,712,0.00033812502077664277,0.00033812502077664277
OEIRAS,711,0.00033765012608454075,0.00033765012608454075
CORREIA PINTO,709,0.0003367003367003367,0.0003367003367003367
PORTO FRANCO,709,0.0003367003367003367,0.0003367003367003367
ARCOVERDE,707,0.00033575054731613263,0.00033575054731613263
BELEM DE SAO FRANCISCO,707,0.00033575054731613263,0.00033575054731613263
CACOAL,706,0.0003352756526240306,0.0003352756526240306
RIACHUELO,705,0.0003348007579319286,0.0003348007579319286
TACAIMBO,704,0.0003343258632398266,0.0003343258632398266
IBOTIRAMA,704,0.0003343258632398266,0.0003343258632398266
CONDADO,704,0.0003343258632398266,0.0003343258632398266
FRUTAL,703,0.00033385096854772456,0.00033385096854772456
CAETANOPOLIS,700,0.00033242628447141846,0.00033242628447141846
ITAITINGA,700,0.00033242628447141846,0.00033242628447141846
DOMINGOS MARTINS,698,0.0003314764950872144,0.0003314764950872144
AGUAS LINDAS DE GOIAS,695,0.0003300518110109083,0.0003300518110109083
QUEIMADAS,694,0.0003295769163188063,0.0003295769163188063
LUIZ EDUARDO MAGALHAES,694,0.0003295769163188063,0.0003295769163188063
CAMAQUA,688,0.00032672754816619415,0.00032672754816619415
CUSTODIA,687,0.00032625265347409213,0.00032625265347409213
AGUA BOA,685,0.00032530286408988804,0.00032530286408988804
AFRANIO,683,0.000324353074705684,0.000324353074705684
CATU,682,0.000323878180013582,0.000323878180013582
RIBEIRAO DAS NEVES,678,0.0003219786012451739,0.0003219786012451739
CURRAIS NOVOS,677,0.00032150370655307186,0.00032150370655307186
MARECHAL FLORIANO,672,0.0003191292330925617,0.0003191292330925617
PONTE ALTA DO NORTE,668,0.0003172296543241536,0.0003172296543241536
PEDRA PRETA,668,0.0003172296543241536,0.0003172296543241536
CARIDADE,659,0.0003129556020952354,0.0003129556020952354
AMARANTE,659,0.0003129556020952354,0.0003129556020952354
LARANJEIRAS,657,0.0003120058127110313,0.0003120058127110313
RIACHAO DO BACAMARTE,654,0.00031058112863472525,0.00031058112863472525
SANTA MARIA DA BOA VISTA,652,0.0003096313392505212,0.0003096313392505212
PRESIDENTE MEDICI,652,0.0003096313392505212,0.0003096313392505212
TORRES,646,0.00030678197109790907,0.00030678197109790907
CANDEIAS,646,0.00030678197109790907,0.00030678197109790907
CAMPESTRE DO MARANHAO,644,0.000305832181713705,0.000305832181713705
TRAIRAO,642,0.00030488239232950094,0.00030488239232950094
SOMBRIO,640,0.00030393260294529686,0.00030393260294529686
PATOS,639,0.00030345770825319484,0.00030345770825319484
FLORESTAL,639,0.00030345770825319484,0.00030345770825319484
BRASIL NOVO,636,0.0003020330241768888,0.0003020330241768888
TAUBATE,636,0.0003020330241768888,0.0003020330241768888
SAO MIGUEL DO GUAPORE,636,0.0003020330241768888,0.0003020330241768888
SAO GONCALO DOS CAMPOS,635,0.00030155812948478677,0.00030155812948478677
NOBRES,633,0.0003006083401005827,0.0003006083401005827
SANTO ANTONIO DA PLATINA,627,0.00029775897194797053,0.00029775897194797053
SANTO ESTEVAO,625,0.0002968091825637665,0.0002968091825637665
RUSSAS,620,0.00029443470910325636,0.00029443470910325636
PAULO LOPES,609,0.00028921086749013407,0.00028921086749013407
CABROBO,607,0.00028826107810593003,0.00028826107810593003
JOAO PINHEIRO,607,0.00028826107810593003,0.00028826107810593003
RUY BARBOSA,600,0.0002849368152612158,0.0002849368152612158
MORENO,599,0.0002844619205691138,0.0002844619205691138
PILAR,594,0.00028208744710860365,0.00028208744710860365
NOVA SANTA RITA,594,0.00028208744710860365,0.00028208744710860365
JEREMOABO,590,0.0002801878683401956,0.0002801878683401956
OCAUCU,590,0.0002801878683401956,0.0002801878683401956
LUIS CORREIA,589,0.0002797129736480935,0.0002797129736480935
CAAPORA,589,0.0002797129736480935,0.0002797129736480935
CATANDUVAS,588,0.0002792380789559915,0.0002792380789559915
POMBOS,588,0.0002792380789559915,0.0002792380789559915
BOM DESPACHO,587,0.0002787631842638895,0.0002787631842638895
CAMBE,586,0.00027828828957178746,0.00027828828957178746
ROSARIO DO CATETE,586,0.00027828828957178746,0.00027828828957178746
PENHA,585,0.00027781339487968545,0.00027781339487968545
SAO CRISTOVAO DO SUL,584,0.00027733850018758343,0.00027733850018758343
FLORES,584,0.00027733850018758343,0.00027733850018758343
JARDIM,580,0.0002754389214191753,0.0002754389214191753
OURO PRETO DO OESTE,580,0.0002754389214191753,0.0002754389214191753
LARANJEIRAS DO SUL,579,0.0002749640267270733,0.0002749640267270733
PORTO BELO,574,0.00027258955326656315,0.00027258955326656315
TUCANO,572,0.00027163976388235907,0.00027163976388235907
ARAXA,567,0.000269265290421849,0.000269265290421849
CORBELIA,565,0.0002683155010376449,0.0002683155010376449
LAJES,564,0.0002678406063455429,0.0002678406063455429
JARAGUA,563,0.00026736571165344086,0.00026736571165344086
RIBAS DO RIO PARDO,560,0.00026594102757713476,0.00026594102757713476
CRISTINO CASTRO,557,0.0002645163435008287,0.0002645163435008287
RANCHO QUEIMADO,554,0.0002630916594245226,0.0002630916594245226
EUGENOPOLIS,554,0.0002630916594245226,0.0002630916594245226
ASSU,551,0.00026166697534821655,0.00026166697534821655
ITAPAGE,549,0.00026071718596401246,0.00026071718596401246
ITAPEVA,548,0.00026024229127191045,0.00026024229127191045
TANQUINHO,542,0.0002573929231192983,0.0002573929231192983
PANTANO GRANDE,540,0.00025644313373509426,0.00025644313373509426
AIMORES,540,0.00025644313373509426,0.00025644313373509426
JOAO CAMARA,540,0.00025644313373509426,0.00025644313373509426
AGUAS MORNAS,538,0.00025549334435089017,0.00025549334435089017
GUANAMBI,536,0.00025454355496668614,0.00025454355496668614
PEIXOTO DE AZEVEDO,536,0.00025454355496668614,0.00025454355496668614
ACORIZAL,529,0.00025121929212197197,0.00025121929212197197
ALTO PARAISO,527,0.0002502695027377679,0.0002502695027377679
BACABEIRA,523,0.0002483699239693598,0.0002483699239693598
CAMPINORTE,523,0.0002483699239693598,0.0002483699239693598
ESTEIO,520,0.0002469452398930537,0.0002469452398930537
AQUIRAZ,520,0.0002469452398930537,0.0002469452398930537
CAETITE,519,0.0002464703452009517,0.0002464703452009517
AGUA DOCE,518,0.00024599545050884967,0.00024599545050884967
SAO GONCALO DO RIO ABAIXO,518,0.00024599545050884967,0.00024599545050884967
SAO SEPE,510,0.00024219629297203346,0.00024219629297203346
GUAJARA MIRIM,509,0.0002417213982799314,0.0002417213982799314
ALIANCA DO TOCANTINS,509,0.0002417213982799314,0.0002417213982799314
APARECIDA DO TABOADO,505,0.00023982181951152332,0.00023982181951152332
MATO CASTELHANO,505,0.00023982181951152332,0.00023982181951152332
ITAOBIM,505,0.00023982181951152332,0.00023982181951152332
ALTO PARANA,500,0.00023744734605101318,0.00023744734605101318
PRANCHITA,499,0.00023697245135891116,0.00023697245135891116
FRANCISCO SA,496,0.0002355477672826051,0.0002355477672826051
POMBAL,495,0.00023507287259050304,0.00023507287259050304
NEPOMUCENO,494,0.00023459797789840103,0.00023459797789840103
ENCRUZILHADA,493,0.000234123083206299,0.000234123083206299
MAUA DA SERRA,490,0.00023269839912999293,0.00023269839912999293
CAPAO DO LEAO,483,0.00022937413628527873,0.00022937413628527873
GUARATINGUETA,482,0.00022889924159317672,0.00022889924159317672
TRACUNHAEM,482,0.00022889924159317672,0.00022889924159317672
MONTE CASTELO,482,0.00022889924159317672,0.00022889924159317672
CANAPOLIS,481,0.0002284243469010747,0.0002284243469010747
CARMO DO PARANAIBA,481,0.0002284243469010747,0.0002284243469010747
INHAPIM,480,0.00022794945220897266,0.00022794945220897266
WANDERLANDIA,477,0.00022652476813266658,0.00022652476813266658
SANTA ISABEL,477,0.00022652476813266658,0.00022652476813266658
MINAS DO LEAO,473,0.00022462518936425848,0.00022462518936425848
ITABELA,473,0.00022462518936425848,0.00022462518936425848
JARDIM DO SERIDO,473,0.00022462518936425848,0.00022462518936425848
VILA RICA,471,0.00022367539998005442,0.00022367539998005442
LORENA,471,0.00022367539998005442,0.00022367539998005442
ARCOS,471,0.00022367539998005442,0.00022367539998005442
ITATIM,471,0.00022367539998005442,0.00022367539998005442
PETROLANDIA,469,0.00022272561059585036,0.00022272561059585036
TANGARA,469,0.00022272561059585036,0.00022272561059585036
GRAO MOGOL,468,0.00022225071590374835,0.00022225071590374835
ITALVA,468,0.00022225071590374835,0.00022225071590374835
TORITAMA,467,0.00022177582121164633,0.00022177582121164633
NOVA GRANADA,461,0.00021892645305903415,0.00021892645305903415
LAGOA SECA,460,0.00021845155836693213,0.00021845155836693213
CORONEL FABRICIANO,459,0.00021797666367483011,0.00021797666367483011
MARQUES DE SOUZA,457,0.00021702687429062605,0.00021702687429062605
BELA VISTA DO MARANHAO,452,0.00021465240083011592,0.00021465240083011592
CANGUCU,451,0.0002141775061380139,0.0002141775061380139
LAVRAS DA MANGABEIRA,450,0.00021370261144591188,0.00021370261144591188
HORIZONTE,448,0.00021275282206170782,0.00021275282206170782
SAO LUIZ GONZAGA,446,0.00021180303267750376,0.00021180303267750376
PINDAMONHANGABA,445,0.00021132813798540174,0.00021132813798540174
SAIRE,441,0.00020942855921699362,0.00020942855921699362
PICADA CAFE,433,0.00020562940168017743,0.00020562940168017743
CAMPO MOURAO,432,0.0002051545069880754,0.0002051545069880754
NOVA PRATA,431,0.00020467961229597337,0.00020467961229597337
CAMANDUCAIA,428,0.0002032549282196673,0.0002032549282196673
AGUA PRETA,428,0.0002032549282196673,0.0002032549282196673
FLORESTA,428,0.0002032549282196673,0.0002032549282196673
AREAL,427,0.00020278003352756525,0.00020278003352756525
NAQUE,426,0.00020230513883546324,0.00020230513883546324
SANTANA DO IPANEMA,425,0.00020183024414336122,0.00020183024414336122
SATUBA,424,0.00020135534945125917,0.00020135534945125917
INDIANOPOLIS,424,0.00020135534945125917,0.00020135534945125917
NOVA OLINDA,423,0.00020088045475915716,0.00020088045475915716
FORQUILHA,422,0.00020040556006705514,0.00020040556006705514
DEMERVAL LOBAO,419,0.00019898087599074906,0.00019898087599074906
PARATI,416,0.00019755619191444296,0.00019755619191444296
GUARANI DAS MISSOES,414,0.00019660640253023893,0.00019660640253023893
XAXIM,413,0.00019613150783813688,0.00019613150783813688
ENTRE RIOS,412,0.00019565661314603487,0.00019565661314603487
ABRE CAMPO,412,0.00019565661314603487,0.00019565661314603487
CARLOS BARBOSA,409,0.0001942319290697288,0.0001942319290697288
SAO JOSE DO HERVAL,407,0.00019328213968552473,0.00019328213968552473
BAGE,405,0.0001923323503013207,0.0001923323503013207
ESTREITO,405,0.0001923323503013207,0.0001923323503013207
JAGUARI,404,0.00019185745560921865,0.00019185745560921865
ACARI,402,0.00019090766622501462,0.00019090766622501462
ROLANDIA,402,0.00019090766622501462,0.00019090766622501462
PUGMIL,401,0.00019043277153291257,0.00019043277153291257
TIJUCAS,400,0.00018995787684081056,0.00018995787684081056
GENERAL CARNEIRO,395,0.00018758340338030042,0.00018758340338030042
BELFORD ROXO,394,0.0001871085086881984,0.0001871085086881984
CONDE,392,0.00018615871930399434,0.00018615871930399434
TAQUARITINGA DO NORTE,391,0.00018568382461189232,0.00018568382461189232
SOUSA,388,0.00018425914053558625,0.00018425914053558625
CALDAS,388,0.00018425914053558625,0.00018425914053558625
GOIANA,386,0.00018330935115138219,0.00018330935115138219
UBAPORANGA,385,0.00018283445645928014,0.00018283445645928014
CACHOEIRINHA,385,0.00018283445645928014,0.00018283445645928014
SAO GONCALO DO SAPUCAI,385,0.00018283445645928014,0.00018283445645928014
GUAIMBE,384,0.00018235956176717812,0.00018235956176717812
IBIRAMA,382,0.00018140977238297406,0.00018140977238297406
ALEGRETE DO PIAUI,380,0.00018045998299877003,0.00018045998299877003
ITAU,380,0.00018045998299877003,0.00018045998299877003
CANAPI,380,0.00018045998299877003,0.00018045998299877003
EXTREMA,380,0.00018045998299877003,0.00018045998299877003
JUQUITIBA,378,0.00017951019361456597,0.00017951019361456597
COROMANDEL,378,0.00017951019361456597,0.00017951019361456597
MACAU,377,0.00017903529892246395,0.00017903529892246395
JAGUARUNA,376,0.0001785604042303619,0.0001785604042303619
GUARACIABA,375,0.0001780855095382599,0.0001780855095382599
MUCURI,374,0.00017761061484615788,0.00017761061484615788
CARMO DA CACHOEIRA,373,0.00017713572015405583,0.00017713572015405583
PAULISTA,373,0.00017713572015405583,0.00017713572015405583
BOA VISTA DAS MISSOES,373,0.00017713572015405583,0.00017713572015405583
CARMOPOLIS DE MINAS,373,0.00017713572015405583,0.00017713572015405583
SANTO ANTONIO DO SUDOESTE,370,0.00017571103607774975,0.00017571103607774975
ESTRELA DE ALAGOAS,369,0.00017523614138564774,0.00017523614138564774
REDENCAO DO GURGUEIA,369,0.00017523614138564774,0.00017523614138564774
CORONEL VIVIDA,368,0.0001747612466935457,0.0001747612466935457
LAGOA DO PIAUI,366,0.00017381145730934166,0.00017381145730934166
SANTA BARBARA,366,0.00017381145730934166,0.00017381145730934166
JUNQUEIRO,364,0.0001728616679251376,0.0001728616679251376
JUATUBA,363,0.00017238677323303558,0.00017238677323303558
SAPUCAIA,362,0.00017191187854093354,0.00017191187854093354
COLATINA,359,0.00017048719446462746,0.00017048719446462746
ITAUBA,357,0.00016953740508042343,0.00016953740508042343
PALMEIRA,355,0.00016858761569621937,0.00016858761569621937
PORTO REAL,355,0.00016858761569621937,0.00016858761569621937
ABARE,355,0.00016858761569621937,0.00016858761569621937
SANTA LUZIA DO ITANHY,354,0.00016811272100411732,0.00016811272100411732
NOSSA SENHORA DO LIVRAMENTO,353,0.0001676378263120153,0.0001676378263120153
APIUNA,352,0.0001671629316199133,0.0001671629316199133
DOIS IRMAOS,350,0.00016621314223570923,0.00016621314223570923
ALEXANIA,343,0.00016288887939099506,0.00016288887939099506
RORAINOPOLIS,343,0.00016288887939099506,0.00016288887939099506
VILA FLORES,342,0.00016241398469889301,0.00016241398469889301
GUARAREMA,340,0.00016146419531468898,0.00016146419531468898
PARA DE MINAS,340,0.00016146419531468898,0.00016146419531468898
CARMO DA MATA,340,0.00016146419531468898,0.00016146419531468898
JUCURUTU,338,0.00016051440593048492,0.00016051440593048492
FERNANDES PINHEIRO,337,0.00016003951123838288,0.00016003951123838288
CARIRA,333,0.00015813993246997478,0.00015813993246997478
BARAO DE GRAJAU,331,0.00015719014308577072,0.00015719014308577072
SAO DESIDERIO,331,0.00015719014308577072,0.00015719014308577072
ROSARIO,330,0.0001567152483936687,0.0001567152483936687
BELO JARDIM,329,0.0001562403537015667,0.0001562403537015667
MESSIAS,328,0.00015576545900946464,0.00015576545900946464
NOVA VICOSA,328,0.00015576545900946464,0.00015576545900946464
TOUROS,327,0.00015529056431736263,0.00015529056431736263
ESTIVA,324,0.00015386588024105655,0.00015386588024105655
MANDAGUARI,324,0.00015386588024105655,0.00015386588024105655
CACHOEIRA DO SUL,322,0.0001529160908568525,0.0001529160908568525
CORUPA,321,0.00015244119616475047,0.00015244119616475047
ARROIO GRANDE,320,0.00015196630147264843,0.00015196630147264843
IRAUCUBA,315,0.00014959182801213832,0.00014959182801213832
ITAGUARA,314,0.00014911693332003627,0.00014911693332003627
CORNELIO PROCOPIO,314,0.00014911693332003627,0.00014911693332003627
CUMARI,313,0.00014864203862793426,0.00014864203862793426
MARIBONDO,311,0.0001476922492437302,0.0001476922492437302
GUARANIACU,311,0.0001476922492437302,0.0001476922492437302
GARUVA,310,0.00014721735455162818,0.00014721735455162818
RIO PARDO,310,0.00014721735455162818,0.00014721735455162818
JUTI,308,0.00014626756516742412,0.00014626756516742412
PIRENOPOLIS,307,0.0001457926704753221,0.0001457926704753221
CANTA,306,0.00014531777578322006,0.00014531777578322006
GETULINA,306,0.00014531777578322006,0.00014531777578322006
UMBAUBA,305,0.00014484288109111804,0.00014484288109111804
SANTA HELENA DE GOIAS,304,0.00014436798639901602,0.00014436798639901602
XAPURI,303,0.00014389309170691398,0.00014389309170691398
NAZARE DA MATA,303,0.00014389309170691398,0.00014389309170691398
ANAPU,298,0.00014151861824640387,0.00014151861824640387
RIO PARANAIBA,297,0.00014104372355430183,0.00014104372355430183
TRIUNFO,297,0.00014104372355430183,0.00014104372355430183
FRANCISCO ALVES,294,0.00013961903947799575,0.00013961903947799575
ITAARA,293,0.00013914414478589373,0.00013914414478589373
RAFAEL FERNANDES,291,0.00013819435540168967,0.00013819435540168967
BRAGANCA,291,0.00013819435540168967,0.00013819435540168967
MARCOLANDIA,290,0.00013771946070958765,0.00013771946070958765
PIRACURUCA,290,0.00013771946070958765,0.00013771946070958765
RIALMA,289,0.0001372445660174856,0.0001372445660174856
ICARA,288,0.0001367696713253836,0.0001367696713253836
SAO LOURENCO DA MATA,288,0.0001367696713253836,0.0001367696713253836
VITORIA DE SANTO ANTAO,288,0.0001367696713253836,0.0001367696713253836
CORONEL BARROS,287,0.00013629477663328158,0.00013629477663328158
BOCAINA DO SUL,287,0.00013629477663328158,0.00013629477663328158
CABO DE SANTO AGOSTINHO,285,0.00013534498724907752,0.00013534498724907752
ITAQUI,284,0.0001348700925569755,0.0001348700925569755
JAGUARARI,282,0.00013392030317277144,0.00013392030317277144
NOVA OLINDA DO MARANHAO,278,0.00013202072440436334,0.00013202072440436334
VILA BELA SANTISSIMA TRINDADE,275,0.00013059604032805724,0.00013059604032805724
TABOAO DA SERRA,274,0.00013012114563595522,0.00013012114563595522
MUITOS CAPOES,272,0.00012917135625175116,0.00012917135625175116
BUERAREMA,271,0.00012869646155964915,0.00012869646155964915
CAPITAO DE CAMPOS,271,0.00012869646155964915,0.00012869646155964915
MARUIM,270,0.00012822156686754713,0.00012822156686754713
IBATIBA,269,0.00012774667217544509,0.00012774667217544509
MURICI,267,0.00012679688279124105,0.00012679688279124105
FIGUEIROPOLIS,266,0.000126321988099139,0.000126321988099139
SAO GABRIEL,265,0.000125847093407037,0.000125847093407037
ESCADA,263,0.00012489730402283293,0.00012489730402283293
CAMPO LARGO,261,0.0001239475146386289,0.0001239475146386289
ALVORADA DO OESTE,261,0.0001239475146386289,0.0001239475146386289
DELMIRO GOUVEIA,260,0.00012347261994652685,0.00012347261994652685
CORRENTE,259,0.00012299772525442484,0.00012299772525442484
GOIANINHA,259,0.00012299772525442484,0.00012299772525442484
INHUMA,258,0.0001225228305623228,0.0001225228305623228
SANTA ROSA,258,0.0001225228305623228,0.0001225228305623228
GASPAR,258,0.0001225228305623228,0.0001225228305623228
QUEIMADOS,258,0.0001225228305623228,0.0001225228305623228
PERIQUITO,256,0.00012157304117811876,0.00012157304117811876
MARMELEIRO,255,0.00012109814648601673,0.00012109814648601673
MARTINHO CAMPOS,255,0.00012109814648601673,0.00012109814648601673
FRUTA DE LEITE,254,0.0001206232517939147,0.0001206232517939147
NOVA FATIMA,252,0.00011967346240971065,0.00011967346240971065
TRES DE MAIO,248,0.00011777388364130254,0.00011777388364130254
ICONHA,248,0.00011777388364130254,0.00011777388364130254
URAI,247,0.00011729898894920051,0.00011729898894920051
TIMON,245,0.00011634919956499647,0.00011634919956499647
MARECHAL DEODORO,245,0.00011634919956499647,0.00011634919956499647
UBARANA,244,0.00011587430487289444,0.00011587430487289444
ALMIRANTE TAMANDARE DO SUL,244,0.00011587430487289444,0.00011587430487289444
CACHOEIRO DE ITAPEMIRIM,244,0.00011587430487289444,0.00011587430487289444
FATIMA DO SUL,243,0.0001153994101807924,0.0001153994101807924
FLORIANOPOLIS,242,0.00011492451548869039,0.00011492451548869039
ITAPORANGA D AJUDA,242,0.00011492451548869039,0.00011492451548869039
ITAMARAJU,240,0.00011397472610448633,0.00011397472610448633
URUCUCA,238,0.00011302493672028228,0.00011302493672028228
MARACAJA,237,0.00011255004202818025,0.00011255004202818025
ABADIA DOS DOURADOS,237,0.00011255004202818025,0.00011255004202818025
GUAPO,236,0.00011207514733607822,0.00011207514733607822
CABO VERDE,235,0.0001116002526439762,0.0001116002526439762
QUATRO BARRAS,234,0.00011112535795187417,0.00011112535795187417
TEOLANDIA,234,0.00011112535795187417,0.00011112535795187417
SANTA VITORIA DO PALMAR,232,0.00011017556856767011,0.00011017556856767011
ENTRE IJUIS,231,0.0001097006738755681,0.0001097006738755681
SAO FRANCISCO DO SUL,228,0.00010827598979926202,0.00010827598979926202
SALVADOR DO SUL,228,0.00010827598979926202,0.00010827598979926202
VENDA NOVA DO IMIGRANTE,228,0.00010827598979926202,0.00010827598979926202
PALMEIRAS,227,0.00010780109510715999,0.00010780109510715999
CICERO DANTAS,226,0.00010732620041505796,0.00010732620041505796
VITORIA DO XINGU,225,0.00010685130572295594,0.00010685130572295594
UPANEMA,225,0.00010685130572295594,0.00010685130572295594
SUME,223,0.00010590151633875188,0.00010590151633875188
MADALENA,223,0.00010590151633875188,0.00010590151633875188
MATELANDIA,222,0.00010542662164664985,0.00010542662164664985
PEIXE BOI,221,0.00010495172695454783,0.00010495172695454783
CANDOI,221,0.00010495172695454783,0.00010495172695454783
SAO VICENTE DO SUL,220,0.0001044768322624458,0.0001044768322624458
IMBITUVA,220,0.0001044768322624458,0.0001044768322624458
ANGICOS,219,0.00010400193757034377,0.00010400193757034377
CRISTOPOLIS,219,0.00010400193757034377,0.00010400193757034377
ALEM PARAIBA,218,0.00010352704287824176,0.00010352704287824176
CEREJEIRAS,218,0.00010352704287824176,0.00010352704287824176
JAICOS,218,0.00010352704287824176,0.00010352704287824176
MARIANA,216,0.0001025772534940377,0.0001025772534940377
TAUA,216,0.0001025772534940377,0.0001025772534940377
JACAREZINHO,215,0.00010210235880193566,0.00010210235880193566
CAPIVARI DE BAIXO,214,0.00010162746410983365,0.00010162746410983365
DOM EXPEDITO LOPES,214,0.00010162746410983365,0.00010162746410983365
ATILIO VIVACQUA,213,0.00010115256941773162,0.00010115256941773162
LAJEDO,212,0.00010067767472562959,0.00010067767472562959
JATOBA,212,0.00010067767472562959,0.00010067767472562959
SAO LUIS DO CURU,212,0.00010067767472562959,0.00010067767472562959
ESTANCIA VELHA,212,0.00010067767472562959,0.00010067767472562959
CANDEIAS DO JAMARI,212,0.00010067767472562959,0.00010067767472562959
ILICINEA,211,0.00010020278003352757,0.00010020278003352757
ICEM,211,0.00010020278003352757,0.00010020278003352757
ULIANOPOLIS,209,9.925299064932351e-05,9.925299064932351e-05
VALE DE SAO DOMINGOS,209,9.925299064932351e-05,9.925299064932351e-05
CACHOEIRA DE PAJEU,208,9.877809595722148e-05,9.877809595722148e-05
SAO JOAO DOS PATOS,208,9.877809595722148e-05,9.877809595722148e-05
CAMPOS DE JULIO,208,9.877809595722148e-05,9.877809595722148e-05
BUJARI,208,9.877809595722148e-05,9.877809595722148e-05
BATALHA,208,9.877809595722148e-05,9.877809595722148e-05
MUCAJAI,207,9.830320126511946e-05,9.830320126511946e-05
ITAMBACURI,206,9.782830657301743e-05,9.782830657301743e-05
BAEPENDI,206,9.782830657301743e-05,9.782830657301743e-05
UMIRIM,206,9.782830657301743e-05,9.782830657301743e-05
RIACHAO DO JACUIPE,204,9.687851718881339e-05,9.687851718881339e-05
MEDICILANDIA,204,9.687851718881339e-05,9.687851718881339e-05
IGARATINGA,203,9.640362249671136e-05,9.640362249671136e-05
SANTANA DO PARAISO,203,9.640362249671136e-05,9.640362249671136e-05
NOVA PETROPOLIS,203,9.640362249671136e-05,9.640362249671136e-05
ARAGUANA,201,9.545383311250731e-05,9.545383311250731e-05
JUQUIA,200,9.497893842040528e-05,9.497893842040528e-05
SANTANA DA VARGEM,199,9.450404372830325e-05,9.450404372830325e-05
BARRO,199,9.450404372830325e-05,9.450404372830325e-05
GILBUES,198,9.402914903620122e-05,9.402914903620122e-05
COLONIA DO GURGUEIA,198,9.402914903620122e-05,9.402914903620122e-05
ALVORADA DO NORTE,196,9.307935965199717e-05,9.307935965199717e-05
CANDIOTA,196,9.307935965199717e-05,9.307935965199717e-05
IBIRACU,196,9.307935965199717e-05,9.307935965199717e-05
ALTO ALEGRE DO MARANHAO,195,9.260446495989514e-05,9.260446495989514e-05
JULIO DE CASTILHOS,194,9.212957026779312e-05,9.212957026779312e-05
FRONTEIRAS,193,9.165467557569109e-05,9.165467557569109e-05
CAMPOS NOVOS PAULISTA,193,9.165467557569109e-05,9.165467557569109e-05
CORREGO DANTA,192,9.117978088358906e-05,9.117978088358906e-05
MONTE ALEGRE DO PIAUI,192,9.117978088358906e-05,9.117978088358906e-05
CURRAL DE DENTRO,191,9.070488619148703e-05,9.070488619148703e-05
RIBEIRAO DO SUL,191,9.070488619148703e-05,9.070488619148703e-05
